Model_Code,c40HC
LMNH24GTPA0,234
LMNH286PRC2,105
LMNH302BGA0,223
LMNH302TFC0,196
LMNH306BGA0,223
LMNH306TFA0,196
LMNH306TFC0,196
LMNH30GTNA0,208
LMNH362BGA0,223
LMNH366BGA0,223
LMNH366TDA0,168
LMNH366TDC0,168
LMNH36GTNA0,208
LMNH482BEG0,110
LMNH482BRA0,120
LMNH482TDC0,168
LMNH486BEA0,110
LMNH486BRA0,120
LMNH486TDA0,182
LMNH486TDC0,168
LMNH48GTMA0,182
LMNS14420S,28
LMNS14420V,28
LMP1171SS,544
LMQN150HV,488
LMQN180HV,488
LMRS28596S,24
LMRS28626D,24
LMRS28626S,24
LMS1190ST,665
LMS1531ST,577
LMS1531SW,577
LMS1533ST,577
LMS1571SS,577
LMS2033ST,438
LMS344VBVL,24
LMU180CE,171
LMU180HHV,110
LMU180HV,171
LMU183HV,171
LMU186HV,171
LMU187HV,171
LMU18CHV,171
LMU1963C2L,171
LMU1963H2L,171
LMU1966C2L,171
LMU1966H2L,171
LMU1967H2L,171
LMU2163A2L,171
LMU2163C2L,171
LMU2163H2L,171
LMU2164H2L,171
LMU2166B2A,171
LMU2166H2L,171
LMU240HHV,110
LMU240HV,171
LMU243HV,171
LMU246HV,171
LMU247HV,171
LMU24CHV,171
LMU300HHV,110
LMU3022A3L,171
LMU3022C3L,171
LMU303HV,104
LMU3060H4L,171
LMU3061B2L,171
LMU3061C2L,171
LMU3061E2L,171
LMU3061H2L,171
LMU3063C3L,171
LMU3063H3L,171
LMU3064H3L,171
LMU3065B3A,171
LMU3065H3L,171
LMU30CHV,110
LMU360HHV,52
LMU361HHV,52
LMU3620A2L,171
LMU3622A2L,171
LMU3625A3L,171
LMU363HV,104
LMU365HV,171
LMU366HV,171
LMU3680A2L,171
LMU369HV,110
LMU36ART,312
LMU36CHV,110
LMU41ART,312
LMU420HHV,52
LMU421HHV,52
LMU4260H3L,110
LMU4460B2B,110
LMU4460H2B,110
LMU4462B2T,110
LMU4462C2T,110
LMU4462H2T,110
LMU480HHV,52
LMU480HV,52
LMU481HV,52
LMU483HV,52
LMU4880C2L,110
LMU540HV,52
LMU541HV,52
LMU543HV,52
LMU600HV,52
LMU601HV,52
LMV1600SB,330
LMV1600ST,330
LMV1600SW,330
LMV1611ST,330
LMV1631ST,330
LMV1631SW,330
LMV1680DS,330
LMV1681SW,330
LMV1683SB,330
LMV1683ST,330
LMV1683SW,330
LMV1751ST,350
LMV1760ST,330
LMV1762SB,330
LMV1762ST,330
LMV1762SW,330
LMV1763ST,330
LMV1764ST,350
LMV1765ST,350
LMV1813SB,330
LMV1813ST,330
LMV1813SW,330
LMV1814SB,325
LMV1831BD,329
LMV1831SB,330
LMV1831SS,329
LMV1831ST,329
LMV1831SW,330
LMV1852ST,329
LMV1852SW,329
LMV2015SB,325
LMV2015ST,325
LMV2015SW,325
LMV2031BD,325
LMV2031SB,325
LMV2031SS,325
LMV2031ST,325
LMV2031SW,330
LMV2050ST,330
LMV2053ST,325
LMV2055ST,285
LMV2257BD,285
LMV2257BM,285
LMV2257ST,285
LMVH1711BD,325
LMVH1711ST,330
LMVM2033BD,325
LMVM2033BM,325
LMVM2033SB,325
LMVM2033ST,325
LMVM2033SW,330
LMVN240HV,152
LMVN360HV,152
LMWC23626S,30
LMWS27626S,26
LMWS29626S,26
LMX21981ST,28
LMX21984ST,26
LMX25964AL,26
LMX25964SS,26
LMX25964ST,26
LMX25981SB,26
LMX25981ST,26
LMX25981SW,26
LMX25984SB,26
LMX25984ST,26
LMX25984SW,26
LMX25985SB,26
LMX25985ST,26
LMX25985SW,26
LMX25986SB,26
LMX25986ST,26
LMX25986SW,26
LMX25988SB,26
LMX25988ST,26
LMX25988SW,26
LMX28983ST,24
LMX28987ST,24
LMX28988SB,24
LMX28988ST,24
LMX28988SW,24
LMX28994ST,24
LMX30995ST,24
LMX31985ST,24
LMXC22626D,30
LMXC22626S,30
LMXC23746D,28
LMXC23746S,28
LMXC23796D,30
LMXC23796M,30
LMXC23796S,30
LMXS27626D,24
LMXS27626S,24
LMXS27676D,24
LMXS27766S,24
LMXS28596D,26
LMXS28596M,24
LMXS28596S,26
LMXS28626D,26
LMXS28626M,24
LMXS28626S,26
LMXS28636S,24
LMXS30746S,22
LMXS30756S,22
LMXS30776D,24
LMXS30776S,24
LMXS30786S,22
LMXS30796D,24
LMXS30796S,24
LNN0321CC,160
LNN0421AC,114
LNN0421CC,114
LNN0480AC,114
LNN0480CC,114
LNN04B0CC,114
LNN0520CC,114
LNN0580AC,114
LNN0580ACS1,114
LNN0580CC,114
LNN05B0CC,114
LNN0880AC,25
LNN0880ACS1,25
LNN0880CC,39
LNN08B0AC,25
LNN1080AC,25
LNN1080ACS1,25
LNN1080CC,25
LNN10B0AC,25
LNN1380AC,25
LNN1380ACS1,25
LNN1380CC,21
LNN1580ACS,15
LNN1580ACS1,15
LNN1580CC,15
LNN15B0AC,15
LNN2080AC,15
LNN2080ACS1,15
LNN20B0AC,15
LNNC060BSA0,114
LNNC075BT03,25
LNNC0909T03,25
LNNC1208T00,39
LNNC1209T03,25
LNNC1509T03,21
LNNC1809T03,15
LNNC180BT03,15
LNNC2409T03,15
LNU0321CC,171
LNU0380CC,171
LNU0421AC,131
LNU0421CC,131
LNU0480AC,90
LNU0480CC,90
LNU04B0CC,131
LNU0520CC,90
LNU0580AC,90
LNU0580ACS1,90
LNU0580CC,90
LNU05B0CC,110
LNU0880AC,51
LNU0880ACS1,51
LNU0880CC,51
LNU08B0AC,51
LNU1080AC,51
LNU1080CC,51
LNU10B0AC,51
LNU1380AC,51
LNU1380ACS1,51
LNU1380CC,51
LNU1580ACS,51
LNU1580ACS1,51
LNU1580CC,51
LNU15B0AC,51
LNU2080AC,51
LNU2080ACS1,51
LNU20B0AC,51
LNUC060BSA0,110
LNUC075BT03,90
LNUC0909T03,51
LNUC1208T00,90
LNUC1209T03,51
LNUC1509T03,51
LNUC1809T03,51
LNUC180BT03,51
LNUC2409T03,51
LNXC23726S,28
LNXC23766D,28
LNXS30866D,24
LNXS30996D,24
LOB16BGM,159
LOB451FGPM,71
LOB454FGQM,71
LOF16BGM,129
LP-C508TC0,41
LP04N830C0Z,132000
LP0522WSR,452
LP0524WFR,582
LP0525WFR,742
LP0526PGF,513
LP0526PWF,513
LP0621WSR,468
LP0622WSR,452
LP0623WSR,453
LP0624WFR,582
LP0625WFR,742
LP0626PGF,513
LP0626PGSF,513
LP0626PWF,513
LP0626PWSF,513
LP0711WNR,396
LP0721WSB,430
LP0721WSR,468
LP0722WSR,452
LP0723WSR,453
LP0725WSSM,535
LP073CD2A,210
LP073CD2B,210
LP073CDUC,210
LP073HD2A,210
LP073HD2B,210
LP073HDUC,210
LP073IHP,200
LP076CD2A,210
LP076HD3A,210
LP0813WNR,396
LP0814WNR,396
LP0815WNR,396
LP0817WSR,430
LP0818WNR,378
LP0820WSR,468
LP0821GSB,430
LP0821GSSM,387
LP0822GHSM,264
LP0822GSSM,452
LP0823GSSM,453
LP0824IVSM,276
LP0825WFR,527
LP0825WSB,453
LP0825WSSM,445
LP090CSD-Y8,200
LP090HSD-Y8,200
LP0910WNR,412
LP093CD3A,210
LP093CD3B,210
LP093CDUC,210
LP093HD3A,210
LP093HD3B,210
LP093HDUC,210
LP093HDUC1,200
LP093IHP,200
LP096CD3A,210
LP096CD3B,210
LP096HD3B,210
LP1010SNR,292
LP1013WNR,412
LP1014WC,535
LP1014WNR,412
LP1015WNR,412
LP1015WSR,405
LP1017WSR,430
LP1018WNR,378
LP1020WSR,468
LP1021BHSM,347
LP1021BSSM,347
LP1021GSB,377
LP1022BSSM,264
LP1022FVSM,276
LP1023BSSM,394
LP1025WHSM,445
LP1025WSSM,445
LP1111WXR,341
LP120CSD-Y8,200
LP120HSD-Y8,200
LP1210BXR,341
LP1213GXR,341
LP1214GXR,358
LP1215GXR,340
LP1216WSR,405
LP1217GSR,430
LP1218GXR,378
LP1220GSR,468
LP1225IVSM,276
LP1225WC,445
LP123CD3A,210
LP123CD3B,210
LP123CDUC,210
LP123HD3A,210
LP123HD3B,210
LP123HDUC,210
LP123HDUC1,200
LP123IHP,200
LP126CD3A,210
LP126CD3B,210
LP126HD3A,210
LP126HD3B,210
LP12D730F0A,28000
LP12D750F0A,28000
LP12E730F0A,28000
LP12E750F0A,28000
LP1311BXR,341
LP1411SHR,300
LP1413SHR,300
LP1414GXR,300
LP1414SHR,300
LP1415GXR,300
LP1415SHR,300
LP1415WXRSM,300
LP1417GSR,384
LP1417SHR,384
LP1417WSRSM,384
LP1419IVSI,276
LP1419IVSM,276
LP1420BHR,387
LP1420BSR,387
LP1423BH,347
LP1425WH,445
LP153CD3A,210
LP153CD3B,210
LP153CDUC,210
LP153HD3A,210
LP153HD3B,210
LP153HDUC,210
LP153IHP,210
LP156HD3A,210
LPAC1008FA0,40
LPAC306KA0,116
LPAC306R20,105
LPAC508TA0,110
LPAC808FA0,40
LPAF8081CL,40
LPAH306KA0,114
LPAH508TA0,28
LPAH508TC0,73
LPAH808FA0,40
LPAK3063CL,116
LPBC1008FA0,51
LPBC306KA0,171
LPBC306R20,171
LPBC508TA0,110
LPBC808FA0,51
LPBF8081CL,51
LPBH306KA0,114
LPBH508TA0,28
LPBH508TC0,110
LPBH808FA0,51
LPBK3063CL,114
LPCS34886C,24
LPDK6319S,56
LPIK3669S,56
LPK1,16055
LPMC502TE0,73
LPMC502TM4,73
LPMC552TE1,73
LPMC552TM2,73
LPMC552TM4,73
LPMG5011A2W,141
LPMM5012AG,120
LPMM5022AW,120
LPMM7232BW,120
LPMN5221BS,140
LPMN5231BE,140
LPN10091CL,40
LPNC1008FA0,40
LPNC1009FE0,40
LPNC100BFA0,40
LPNC100BFE0,40
LPNC2108S4R,40
LPNC246KA0,116
LPNC2863EC0,90
LPNC2863GC0,171
LPNC2863LC0,90
LPNC3008S4R,40
LPNC302R20,105
LPNC302RA0,105
LPNC306KA0,116
LPNC306KC0,116
LPNC306R20,105
LPNC362KA0,116
LPNC402TE0,73
LPNC4108S4R,15
LPNC422TE1,73
LPNC422TM1,73
LPNC452TE5,73
LPNC452TM5,73
LPNC502TA0,73
LPNC502TE0,73
LPNC502TE1,73
LPNC502TE2,73
LPNC502TE3,73
LPNC502TM0,73
LPNC502TM1,73
LPNC502TM2,73
LPNC502TM4,73
LPNC508TA0,73
LPNC508TC0,73
LPNC50BTE0,73
LPNC50BTE3,73
LPNC50BTM0,73
LPNC50BTM1,73
LPNC50BTM3,73
LPNC50BTM4,73
LPNC602ME0,56
LPNC60BTA0,73
LPNC808FA0,40
LPNC809FE0,40
LPNC809ME0,56
LPNC80BFE0,40
LPNE5022AA,73
LPNE5082AA,73
LPNE5082AL,73
LPNE5082BL,73
LPNE5082CA,73
LPNE5082CL,73
LPNE5082HA,73
LPNE5082ZA,73
LPNE5082ZL,73
LPNF8081CL,40
LPNF8081ZL,40
LPNG5011A2W,141
LPNG6512A2W,141
LPNH2863EC0,90
LPNH2863GC0,90
LPNH2863LC0,90
LPNH2863MC0,90
LPNH302R20,105
LPNH302RA0,116
LPNH306KA0,116
LPNH306KC0,116
LPNH306R20,105
LPNH402TE0,73
LPNH488TLA0,68
LPNH502TE0,73
LPNH502TE1,73
LPNH502TE2,73
LPNH502TM0,73
LPNH502TM1,73
LPNH502TM2,73
LPNH502TM3,73
LPNH508TA0,73
LPNH508TA4,73
LPNH508TA5,73
LPNH508TC0,73
LPNH508TC4,73
LPNH508TC5,73
LPNH50BTA0,73
LPNH50BTE0,73
LPNH50BTE1,73
LPNH50BTM0,73
LPNH50BTM1,73
LPNH50BTM2,73
LPNH808FA0,41
LPNK3023CL,116
LPNK3023HL,116
LPNK3061ZA,116
LPNK3063CA,116
LPNK3063CL,116
LPNK3063HL,116
LPNK3063ZA,116
LPNM5011AG,120
LPNM5012AG,120
LPNM5021AG,120
LPNM5021AW,120
LPNM5022AG,120
LPNM5022AW,120
LPNM7221AG,120
LPNM7221AW,120
LPNM7222AG,120
LPNM7222AW,120
LPNM7222BW,120
LPNM7232BW,120
LPNN5221BE,140
LPNN5221BS,140
LPNN5231BE,140
LPNP7111NDB,101
LPNQ1300VP,68
LPNQ1450VP,68
LPNW1103V3J,68
LPNW1103V3P,68
LPNW1103VP,68
LPNW1103VPJ,68
LPNW1303P3J,68
LPNW1303V,68
LPNW1303V3,68
LPNW1303VR,68
LPNW130QVJ,73
LPNW1453P3J,68
LPNW1453V3,68
LPNX1009FE0,40
LPNX100BFE0,40
LPNX809FE0,40
LPNX80BFE0,40
LPNZ306KC0,116
LPNZ508TA0,73
LPNZ508TC0,73
LPNZ808FA0,40
LPU10091CL,51
LPU15092CL,51
LPUC1008FA0,51
LPUC1009FE0,51
LPUC100BFA0,51
LPUC100BFE0,51
LPUC2108S4R,52
LPUC246KA0,171
LPUC2863EC0,171
LPUC2863GC0,171
LPUC2863LC0,171
LPUC2863UC0,171
LPUC3008S4R,54
LPUC302R20,171
LPUC302RA0,171
LPUC306KA0,171
LPUC306KC0,171
LPUC306R20,171
LPUC362KA0,171
LPUC402TA0,110
LPUC402TE0,110
LPUC4108S4R,52
LPUC502TA0,110
LPUC502TE0,110
LPUC502TE1,110
LPUC502TE2,114
LPUC502TM0,110
LPUC502TM1,110
LPUC502TM2,110
LPUC508TA0,110
LPUC508TC0,110
LPUC50BTA0,110
LPUC50BTE0,110
LPUC50BTM0,110
LPUC50BTM1,110
LPUC50BTM3,42
LPUC602ME0,110
LPUC60BTA0,110
LPUC808FA0,51
LPUC809FE0,51
LPUC809ME0,51
LPUC80BFE0,51
LPUE5022AA,110
LPUE5082AA,110
LPUE5082AL,110
LPUE5082BL,110
LPUE5082CA,110
LPUE5082CL,110
LPUE5082HA,110
LPUE5082ZA,110
LPUE5082ZL,110
LPUF8081CL,51
LPUF8081ZL,51
LPUG50A11,171
LPUG65A12,171
LPUH2863UC0,171
LPUH302R20,171
LPUH302RA0,171
LPUH306KA0,171
LPUH306KC0,171
LPUH306R20,171
LPUH402TA0,110
LPUH402TE0,110
LPUH488TLA0,110
LPUH502TA0,110
LPUH502TE0,110
LPUH502TE1,110
LPUH502TM0,110
LPUH502TM1,110
LPUH502TM2,110
LPUH508TA0,110
LPUH508TA4,110
LPUH508TA5,110
LPUH508TC0,110
LPUH508TC4,110
LPUH508TC5,110
LPUH50BTA0,110
LPUH50BTE0,110
LPUH50BTM0,110
LPUH50BTM1,110
LPUH55BTM4,110
LPUH602ME0,110
LPUH808FA0,51
LPUK3023CL,171
LPUK3023HL,171
LPUK3061CL,171
LPUK3061ZA,171
LPUK3063CA,171
LPUK3063CL,171
LPUK3063HL,171
LPUK3063ZA,171
LPUM5011AG,186
LPUM5012AG,186
LPUM5021AG,186
LPUM5021AW,186
LPUM5022AG,186
LPUM5022AW,186
LPUM7221AG,186
LPUM7221AW,186
LPUM7222AG,186
LPUM7222AW,186
LPUM7222BW,186
LPUM7232BW,186
LPUN5221BE,17
LPUN5221BS,17
LPUN5231BE,17
LPUQ1450VP,102
LPUW1103VP,102
LPUX1009FE0,51
LPUX100BFE0,51
LPUX80BFE0,51
LPUZ306KC0,171
LPUZ508TC0,110
LPUZ808FA0,51
LPXS30866D,24
LPXS30866S,24
LPXS30876D,24
LPXS30886D,24
LQN090HV4,488
LQN120HV4,488
LR-21SDT1,36
LR-21SDT1A,36
LR-21SDW1,36
LR-21SDW1A,36
LRAL302S,3219
LRAL303S,3219
LRBC20512SW,40
LRBCC1204S,54
LRBN20512SW,40
LRBN22510WW,26
LRBN22514BQ,26
LRBNC1104S,73
LRC-U1400C,1584
LRC-U1900C,1584
LRC-U2450C,1584
LRC-V0801C9,110
LRC-V0991C9,110
LRC-V2001A9,24
LRD-L1600B,180
LRD-L2500B,180
LRD-N1007B,223
LRD-N1007T,208
LRD-N1007TJ,208
LRD-N1107B,223
LRD-N1107BJ,223
LRD-N1107T,182
LRD-N1107TJ,208
LRD-N1307B,223
LRD-N1307T,182
LRD-N1307TJ,182
LRD-N1457P,73
LRD-N1457PJ,73
LRD-N1457T,182
LRD-N1477T,182
LRD-N1477TJ,182
LRD-N207CD,440
LRD-N207CS,440
LRD-N207CSJ,440
LRD-N2307B,70
LRD-N237CA,440
LRD-N237CD,440
LRD-N237CS,440
LRD-N237CSJ,440
LRD-N237L,420
LRD-N237R,792
LRD-N237T,486
LRD-N237U,338
LRD-N2907B,70
LRD-N2907P,40
LRD-N2907PJ,40
LRD-N327CD,440
LRD-N327CS,440
LRD-N327L,420
LRD-N327R,792
LRD-N327RJ,792
LRD-N327T,486
LRD-N327U,338
LRD-N407CD,440
LRD-N407CS,440
LRD-N407CSP,440
LRD-N407L,420
LRD-N407R,792
LRD-N407U,338
LRD-N427T,234
LRD-N427TJ,234
LRD-N527B,294
LRD-N527CD,320
LRD-N527CSJ,320
LRD-N527CSP,320
LRD-N527G,384
LRD-N527GJ,384
LRD-N527H,195
LRD-N527RJ,720
LRD-N527T,432
LRD-N527TJ,432
LRD-N537T,234
LRD-N537TJ,234
LRD-N607B,294
LRD-N607CA,320
LRD-N607CD,320
LRD-N607CSJ,320
LRD-N607G,384
LRD-N607GJ,384
LRD-N607H,195
LRD-N617T,234
LRD-N617TJ,234
LRD-N727B,294
LRD-N727CD,320
LRD-N727CSJ,320
LRD-N727G,384
LRD-N727GJ,384
LRD-N727H,195
LRD-N727HJ,195
LRD-N727T,234
LRD-N727U,268
LRD-N737T,234
LRD-N737TJ,234
LRD-N837B,223
LRD-N837BJ,223
LRD-N837T,234
LRD-N847T,234
LRD-N847TJ,234
LRDCS2603D,26
LRDCS2603S,26
LRDN20724BQ,40
LRDN20725SW,40
LRDN22724SB,26
LRDN22724ST,26
LRDN22724TT,26
LRDN22724WW,26
LRDNC1004V,73
LRDNC1004W,73
LRDNS2200S,39
LRDNS2200W,39
LRE3012SB,84
LRE3012ST,84
LRE3012SW,84
LRE3021ST,84
LRE3023SB,84
LRE3023ST,84
LRE3023SW,84
LRE3025ST,84
LRE30453SB,84
LRE30453ST,84
LRE30453SW,84
LRE3060ST,84
LRE3061BD,84
LRE3061ST,84
LRE30757SB,84
LRE30757ST,84
LRE30757SW,84
LRE3083BD,120
LRE3083SB,120
LRE3083ST,120
LRE3083SW,120
LRE3085ST,84
LRE3091SB,84
LRE3091ST,84
LRE3091SW,84
LRE30955ST,84
LRE3163ST,84
LRE3193BD,84
LRE3193BM,120
LRE3193SB,120
LRE3193ST,84
LRE3193SW,120
LRE3194BD,84
LRE3194BM,84
LRE3194SB,84
LRE3194ST,84
LRE3194SW,84
LRE4211ST,84
LRE4213ST,84
LRE4215ST,84
LRE5602SS,84
LRE5602SW,84
LRE6321ST,84
LRE6321SW,84
LRE6323SB,84
LRE6323ST,84
LRE6323SW,84
LRE6325SB,84
LRE6325ST,84
LRE6325SW,84
LRE6327ST,84
LRE6383BD,84
LRE6383SB,84
LRE6383ST,84
LRE6383SW,84
LRE6385SB,84
LRE6385ST,84
LRE6385SW,84
LRE6387ST,84
LREL6323D,84
LREL6323S,84
LREL6325D,84
LREL6325F,84
LREL6325FH,84
LREN6321YE,84
LREN6323YE,84
LREN6323ZE,84
LREN6325XE,84
LREN6325ZE,84
LRFC22750SB,26
LRFCC23D6S,30
LRFCS2503D,26
LRFCS2503S,26
LRFCS2503W,26
LRFCS2523S,26
LRFCS25D3S,26
LRFCS29D6S,26
LRFDC2406D,30
LRFDC2406S,30
LRFDS2503S,26
LRFDS3006D,24
LRFDS3006S,24
LRFDS3016D,24
LRFDS3016M,24
LRFDS3016S,24
LRFES2503S,26
LRFGC2706S,40
LRFLS3216S,26
LRFNS2200D,39
LRFNS2200S,39
LRFNS2200W,39
LRFNS2503S,26
LRFNS2503V,26
LRFOC2606S,40
LRFS28XBD,26
LRFS28XBS,26
LRFVC2406D,30
LRFVC2406S,30
LRFVS2503S,26
LRFVS3006D,24
LRFVS3006S,24
LRFWS2200S,39
LRFWS2906D,26
LRFWS2906S,26
LRFWS2906V,26
LRFXC2406D,28
LRFXC2406S,28
LRFXC2416D,30
LRFXC2416S,30
LRFXS2503D,26
LRFXS2503S,26
LRFXS2513S,26
LRG3021ST,60
LRG30357ST,56
LRG3060ST,84
LRG3061BD,84
LRG3061ST,84
LRG3081BD,120
LRG3081SB,60
LRG3081ST,120
LRG3081SW,60
LRG3083ST,60
LRG3085ST,60
LRG3091SB,60
LRG3091ST,60
LRG3091SW,60
LRG3093SB,60
LRG3093ST,60
LRG3093SW,60
LRG3095SB,60
LRG3095ST,60
LRG3095SW,60
LRG3097ST,60
LRG3193BD,120
LRG3193BM,120
LRG3193SB,120
LRG3193ST,60
LRG3193SW,120
LRG3194BD,60
LRG3194BM,60
LRG3194ST,60
LRG3194SW,60
LRG4111ST,84
LRG4113ST,84
LRG4115ST,84
LRG5115ST,84
LRGL5821S,84
LRGL5823D,84
LRGL5823S,84
LRGL5825D,84
LRGL5825F,84
LRGL5840S,84
LRGL5841S,84
LRGL5843S,84
LRGL5844S,84
LRGL5845S,84
LRGL5847S,84
LRGN6323Y,84
LRGN6323Z,84
LRGN6325X,84
LRGN6325Z,84
LRGZ5253S,121
LRGZ5255S,121
LRHBC0205A,176
LRKNC0505V,84
LRKNS1205V,45
LRKNS1400V,28
LRMDC2306D,30
LRMDC2306S,30
LRMDS3006D,24
LRMDS3006S,24
LRMNC1803S,39
LRMNC1813S,39
LRMVC1803S,39
LRMVC2306D,30
LRMVS2806D,26
LRMVS2806S,26
LRMVS3006D,24
LRMVS3006S,24
LRMWS2906D,26
LRMWS2906S,26
LRMXC1803S,39
LRMXC1813S,39
LRMXC2206D,30
LRMXC2206S,30
LRMXS2806D,26
LRMXS2806S,26
LRMXS3006S,24
LRN36ART,495
LRN41ART,495
LRNN072TCA0,600
LRNN076SRA0,836
LRNN076TCA0,600
LRNN092BTG0,408
LRNN092SPM0,594
LRNN096CBA0,222
LRNN096SPM0,594
LRNN096SRA0,836
LRNN096SUR0,832
LRNN096SZR0,864
LRNN096TCA0,600
LRNN122TCA0,600
LRNN126CBA0,222
LRNN126SRA0,836
LRNN126SUR0,832
LRNN126SVM0,461
LRNN126TCA0,600
LRNN186BHA0,294
LRNN186CCA0,192
LRNN186S3R0,550
LRNN186STA0,600
LRNN186SVM0,461
LRNN186SVM1,461
LRNN186TEA0,432
LRNN186VBA0,219
LRNN212BHA0,294
LRNN216BHA0,294
LRNN216TDA0,168
LRNN242BHA0,294
LRNN242TDA0,168
LRNN246BHA0,294
LRNN246TDA0,168
LRNN246VBA0,219
LRNN286BGA0,223
LRNN286TDA0,168
LRNN366BGA0,223
LRNN366TDA0,168
LRNN422BGA0,223
LRNN426BGA0,223
LRNN426TDA0,168
LRNN486BEA0,110
LRNN486TDA0,168
LRNU07GB1G0,420
LRNU07GSEA0,792
LRNU07GSEL0,720
LRNU07GSER0,720
LRNU07GTJA0,598
LRNU07GTJC0,598
LRNU09GB1G0,420
LRNU09GSEA0,792
LRNU09GSEL0,720
LRNU09GSER0,720
LRNU09GSPM0,594
LRNU09GTEA0,432
LRNU09GTEC0,432
LRNU09GTJA0,598
LRNU09GTJC0,598
LRNU12GB1G0,420
LRNU12GSEA0,792
LRNU12GSEB0,720
LRNU12GSEL0,720
LRNU12GSER0,720
LRNU12GSF10,612
LRNU12GSPM0,594
LRNU12GTEA0,432
LRNU12GTEC0,432
LRNU12GTJC0,598
LRNU12GVEA0,432
LRNU18GBHA0,294
LRNU18GCFA0,195
LRNU18GS3B0,550
LRNU18GS3R0,550
LRNU18GS5A0,620
LRNU18GSVM0,461
LRNU18GTEA0,432
LRNU18GTEC0,432
LRNU18GTLA0,384
LRNU24GB2G0,270
LRNU24GBHA0,294
LRNU24GCFA0,195
LRNU24GS3R0,550
LRNU24GS5A0,620
LRNU24GS5L0,620
LRNU24GTHA0,216
LRNU24GTHC0,216
LRNU24GTLA0,384
LRNU24GVJA0,264
LRNU28GBGA0,223
LRNU28GTHA0,216
LRNU28GTHC0,216
LRNU36GBGA0,223
LRNU36GTDA0,168
LRNU36GTDC0,168
LRNU42GBGA0,223
LRNU42GTDA0,168
LRNU42GTDC0,168
LRNU48GBRA0,120
LRNU48GTDA0,168
LRNU48GTDC0,168
LRNV092BTG0,408
LRNV126TCA0,600
LRNV126TEA0,432
LRNV182BHA0,294
LRNV186BHA0,294
LRNV242BHA0,294
LRNV242TDA0,168
LRNV246BHA0,294
LRNV286BGA0,223
LRNV362BGA0,223
LRNV362TDA0,168
LRNV366BGA0,223
LRNV382BGA0,223
LRNV426BGA0,223
LRNV482TDA0,168
LRNV486BEA0,110
LROFC0605V,148
LROFC1104V,71
LROFC1114G,71
LRONC0605V,160
LRONC0705A,157
LRONC0705V,157
LRONC1404V,71
LRONC1414G,71
LRP-N1102M,110
LRP-N1102M3,52
LRP-N1452M,52
LRP-N1452M3,52
LRP-N1452MJ,52
LRP-N1602M,52
LRP-N1602M3,52
LRP-N2308D,23
LRP-N2308DF,23
LRP-N2308DG,23
LRP-N2308HJ,23
LRP-N2308M2,23
LRP-N2308MJ,23
LRP-N2308V2,23
LRP-N2308VH,23
LRP-N2308VJ,23
LRP-N2908DF,23
LRP-N2908DG,23
LRP-N2908HJ,23
LRP-N2908M2,23
LRP-N2908MJ,23
LRP-N2908P2,23
LRP-N2908PJ,23
LRP-N2908V2,23
LRP-N2908VH,23
LRP-N2908VJ,23
LRP-N3508DF,23
LRP-N3508DG,48
LRP-N3508HJ,23
LRP-N3508M2,23
LRP-N3508MJ,23
LRP-N3508P2,23
LRP-N3508PJ,23
LRP-N3508V2,23
LRP-N3508VH,23
LRP-N3508VJ,23
LRP-N4108DF,48
LRP-N4108HJ,48
LRP-N4108P2,48
LRP-N4108PJ,48
LRP-N4108V2,48
LRP-N4108VH,48
LRP-N4108VJ,48
LRP-N4608DF,48
LRP-N4608HJ,48
LRP-N4608M2,48
LRP-N4608MJ,48
LRP-N4608P2,48
LRP-N4608PJ,48
LRP-N4608V2,48
LRP-N4608VH,48
LRP-N4608VJ,48
LRP-N5208DF,48
LRP-N5208HJ,48
LRP-N5208M2,48
LRP-N5208MJ,48
LRP-N5208P2,48
LRP-N5208PJ,48
LRP-N5208V2,48
LRP-N5208VH,48
LRP-N5208VJ,48
LRP-N5808V2,48
LRP-N5808VJ,48
LRP-V1102M,110
LRP-V1452M,110
LRP-V1458S,44
LRP-V1458S3,44
LRP-V1602M,52
LRP-V1607D,39
LRP-V1608S,44
LRP-V1608S3,44
LRP-V2307D,39
LRP-V2308D,48
LRP-V2308J,48
LRP-V2308S3,44
LRP-V2907D,25
LRP-V2907DL,44
LRP-V2907DR,44
LRP-V2908D,23
LRP-V2908J,23
LRP-V3508D,23
LRP-V3508J,23
LRP-V4107D,25
LRP-V4108D,23
LRP-V4108J,23
LRP-V4607D,25
LRP-V4608D,48
LRP-V4608J,48
LRP-V5208D,48
LRP-V5208J,48
LRP-V5808D,48
LRP-V5808J,48
LRSDS2706D,26
LRSDS2706S,26
LRSES2706V,24
LRSES2806S,26
LRSOC2306D,30
LRSOC2306S,30
LRSOS2706D,26
LRSOS2706S,26
LRSPS2706V,24
LRSVS2706S,26
LRSWS2806S,26
LRSXC2306S,30
LRSXC2306V,30
LRSXS2706B,26
LRSXS2706S,26
LRSXS2706V,26
LRSXS2706W,26
LRTC19310WW,40
LRTC19320WW,40
LRTC19330ST,40
LRTC19330TT,40
LRTC19330WW,40
LRTC22310WW,38
LRTC22320WW,38
LRTC22330ST,26
LRTC22330TT,26
LRTC22330WW,26
LRTC22345ST,38
LRTC22345TT,38
LRTLS2403S,36
LRTN19314SW,40
LRTN19320SW,40
LRTN19330WW,40
LRTN22314SW,38
LRTN22324SW,38
LRTN22330WW,26
LRTN22334SW,26
